,Empid,certificateName,issuingOrganization,issuanceDate,expirationDate,certificate_id,description,approval
4112,EMP_134,Kubernetes,King and Sons,1973-02-01,2024-04-07,8269bcb5-691c-4d87-8425-90f5d8225500,Exist factor some entire anyone why.,Approved
4113,EMP_135,Java,"Gordon, Lewis and Garcia",2003-01-06,2024-04-22,3da615df-cdf7-4aee-87b7-63096cb5d67a,North there central senior term pattern past.,Approved
4114,EMP_136,Creativity and Innovation,"Brock, Pope and Mills",1999-04-04,2024-04-30,085e5a9a-f054-449d-adbe-95e4c1af4d20,The force sound action.,Approved
4115,EMP_137,Technical Proficiency (specific to the employee's field),"Jackson, Johnson and Knapp",2020-12-20,2024-04-11,e15edc00-cc87-4064-9c26-ea6bbe515b2e,Season special technology nearly personal direction.,Rejected
4116,EMP_138,UI/UX Design Principles,Brown and Sons,2017-12-11,2024-05-04,b34c59f8-46f6-4c96-9555-de21e66427b9,Worker or through moment sign.,Rejected
4117,EMP_139,Research Skills,"Wilson, Mann and Mcbride",1995-11-17,2024-04-13,771e6036-e9ea-4445-b388-491e94cf2ba6,Certain also whom light never often seem.,Rejected
4118,EMP_140,Hibernate,Ryan Ltd,2010-09-30,2024-04-12,8362df01-6c42-4965-a55e-d6298c46b8fa,Hotel local ability tax stage crime.,Rejected
4119,EMP_141,Ethereum),"Evans, Obrien and Garcia",1989-10-13,2024-04-13,70f360e5-3e79-4003-b01b-857b5cbe0156,Already trip movement world believe.,Rejected
4120,EMP_142,AWS,Taylor-Santana,1973-06-29,2024-04-26,27c926e3-fc78-4786-85f1-6eaa4d0beaeb,Number power today.,Rejected
4121,EMP_143,HTML/CSS,"Deleon, Wright and Wiley",1992-12-17,2024-05-02,03e753a0-0c54-409e-9e64-0a9e3b1766b1,House not north church million hope.,Rejected
4122,EMP_144,Creativity and Innovation,"Webster, Hickman and Buck",2001-07-03,2024-04-21,bd796a85-661a-4e9e-93bc-ef05801093e4,About technology along administration result.,Rejected
4123,EMP_145,IoT Development,Young-Guzman,1980-08-19,2024-04-12,59dc3d49-fe30-48a0-b7aa-f420a4f06c86,Great medical accept politics under kitchen join.,Approved
4124,EMP_146,Ethereum),"Flynn, Parker and Lopez",2011-01-25,2024-04-09,10c718d2-35e8-4ee2-a2d4-75d562612504,Resource century force.,Approved
4125,EMP_147,TensorFlow,Fisher and Sons,2002-10-25,2024-04-14,3f67e188-8f7a-4340-910f-49084d9c90b0,Concern Republican official stuff nothing successful.,Approved
4126,EMP_148,Research Skills,"Brown, Moore and White",2009-03-09,2024-04-16,fa7e91e2-752a-4365-9c8a-254a4755348f,Relationship money dinner turn manager another.,Approved
4127,EMP_149,Oracle,"Thompson, Ramos and Ewing",1998-06-20,2024-04-26,5bbf2078-6cbc-4c05-991c-87b166efd1d5,However economy dog situation go than thought article.,Approved
4128,EMP_150,React.js,Howard-Garcia,1999-06-25,2024-04-24,1f02201b-65f5-4bcd-a7fd-d9fec931fc64,Cultural happen structure senior understand.,Rejected
4129,EMP_151,Scikit-learn,Gordon Inc,1986-09-21,2024-05-01,8ad0b575-c884-4c32-9a06-ed4d100bdfb4,Far ahead hard consider eight.,Approved
4130,EMP_152,Spring Framework,"Garcia, Duran and Clark",2010-12-14,2024-04-27,4ab30eff-e9bb-4369-9a91-2363e6267a34,Develop difficult garden simple.,Approved
4131,EMP_153,Leadership Abilities,"Rodriguez, Barker and Jacobs",1972-08-22,2024-04-28,ff57e866-2698-4851-b159-f58b08a5f5b1,Each save road peace man husband.,Approved
4132,EMP_154,HTML/CSS,Gross LLC,2017-08-15,2024-04-21,ffbbc20b-174d-472e-884d-48bceec2fc65,Business what year yard yourself painting.,Rejected
4133,EMP_155,PyTorch,Taylor-Collins,2005-03-20,2024-04-22,fba53d12-5afa-4fef-ab84-6f11d349f751,Authority young production traditional music thus.,Rejected
4134,EMP_156,Python,"Ellison, Gray and Gilbert",1997-07-19,2024-04-14,d8a3d69e-04f3-4c95-b83d-074536096558,Skill soldier rate within source quickly.,Rejected
4135,EMP_157,IoT Development,Anthony LLC,1970-10-26,2024-05-03,10502e32-99c5-4e60-b7d2-1476d43f6353,Argue ask your reality speak until popular toward.,Approved
4136,EMP_158,Express.js,Johnson and Sons,1994-01-13,2024-04-26,fcf63fec-6f7f-4795-afec-a4f51720eb88,Exactly focus attorney unit.,Rejected
4137,EMP_159,Teamwork and Collaboration,"Edwards, Howard and Knight",2011-02-02,2024-04-13,45696a96-31af-48c1-bd73-83900719e856,Size develop finish key election painting often.,Approved
4138,EMP_160,Decision-Making Skills,"Flowers, Chan and Phillips",2022-04-02,2024-04-29,9c176d3f-003f-4e8f-a0d8-f120f728db39,Skin such develop blood garden.,Rejected
4139,EMP_161,Google Cloud Platform,Patterson Ltd,1984-08-28,2024-04-09,20292f06-c5cb-4430-aec6-9e6968aef5e9,Great partner garden political.,Approved
4140,EMP_162,Blockchain Development (Solidity,Anthony-Bass,1982-01-09,2024-04-10,44f1a007-3e1b-4d08-9efb-332f7704be1d,Century end design boy art.,Rejected
4141,EMP_163,Teamwork and Collaboration,Woods-Lloyd,2009-06-30,2024-04-29,947fe530-949b-4660-b13a-9b2a83d97ae8,Central wrong pressure perhaps hot could quickly.,Approved
4142,EMP_164,JavaScript,Fisher-Ibarra,2004-09-03,2024-04-19,c984868f-e4ae-4c06-ace1-6bb6f93de101,Course during every reason effect seem parent.,Rejected
4143,EMP_165,React.js,Miller LLC,1991-08-16,2024-04-12,ad860e4d-6bad-468f-be00-18326bc73b43,Certainly about perform only investment than.,Rejected
4144,EMP_166,Firebase,Klein Inc,2018-07-20,2024-04-20,eccb634c-6e5c-4f37-b7d0-0edec3c5258a,Participant lot Mr generation theory.,Approved
4145,EMP_167,Figma,"Sanchez, Brown and Bass",2007-09-05,2024-05-01,f094825c-3583-4678-a49b-b507063a40a9,Machine account organization beat camera.,Rejected
4146,EMP_168,Kotlin,Mcconnell-Garcia,2001-10-19,2024-04-26,aafc1b5d-8528-43ec-a48e-3f7c8bbe54d0,Story statement involve force admit.,Approved
4147,EMP_169,Big Data Technologies (Hadoop,Crosby-Esparza,1970-12-13,2024-05-01,da65159f-588d-446c-9fbe-6398b495a10b,Degree fact candidate type early start work.,Rejected
4148,EMP_170,Google Cloud Platform,Hamilton-Dawson,1982-05-23,2024-04-24,51f6f99f-fd5b-4b9e-8e4a-3415157d5dcc,However where hotel ago.,Rejected
4149,EMP_171,Flask,Oliver PLC,1972-05-12,2024-04-12,65d49d4d-2a50-44be-832b-bfaefd238727,Moment threat far mother write.,Rejected
4150,EMP_172,Attention to Detail,Armstrong Group,2022-11-15,2024-04-28,608cbdd8-9495-4b4a-9427-7ddf977c6745,Head research heavy face throughout.,Rejected
4151,EMP_173,IoT Development,Thomas Group,1994-06-19,2024-04-15,3062da39-4fba-48b0-a0a9-b852e59470f7,Pm expert car upon popular end onto.,Rejected
4152,EMP_174,IoT Development,Sparks PLC,2004-08-03,2024-04-29,a1e0a9a7-5390-4342-b0e6-199b6928d820,Board rate professional follow sure would case space.,Approved
4153,EMP_175,JavaScript,"Cross, Holmes and Matthews",2007-08-04,2024-04-18,52433665-78d0-4a67-a83a-6dee62c3ebe8,Production market station generation more across wrong.,Approved
4154,EMP_176,Python,Mccormick Inc,2005-03-31,2024-04-25,77556f45-ef69-4dc1-8329-59c824112624,Early member end house seat.,Rejected
4155,EMP_177,Express.js,"Watson, Cobb and Graham",1971-12-05,2024-04-10,58c8999d-96b5-42df-97a2-f53c9c6913e6,Least participant guy test believe kid memory.,Approved
4156,EMP_178,Raspberry Pi,"Schmidt, Estrada and Stevens",2009-08-03,2024-04-15,207a3b3d-3aba-45f6-9b71-dfbf4eb72193,Exactly indeed today seem.,Approved
4157,EMP_179,Jenkins,Jones PLC,2023-03-14,2024-04-18,1759328b-20f4-4538-90c1-cfead7051a18,Either win success event.,Approved
4158,EMP_180,Networking Abilities,King LLC,1970-09-02,2024-04-29,12e522eb-e73d-45e0-9575-4aaf10cccb8f,Cell trial somebody.,Approved
4159,EMP_181,Analytical Skills,Gardner Inc,1987-07-14,2024-04-13,c39af227-4cdb-43df-805c-49d80c4c1a76,Ground mission control artist business single left.,Approved
4160,EMP_182,Attention to Detail,Dunn PLC,2020-04-23,2024-04-06,d7c1265a-f012-47b7-bc94-bd84b7ae967f,Expert analysis front in.,Rejected
4161,EMP_183,Spark),"Valdez, Murphy and Arnold",2019-10-24,2024-04-18,32254038-2c02-471d-a6fe-fc598edd1632,Prepare here write garden.,Approved
4162,EMP_184,Kubernetes,Ellis-Mckee,2018-06-27,2024-04-07,324860d6-8f3d-4af7-bfcd-cdf3a39767f2,West almost hard general goal south into.,Approved
4163,EMP_185,Hibernate,"Gonzales, Phillips and Vasquez",2020-10-22,2024-04-28,e5d48c30-4823-4c4a-bbd1-8b82f03e3c51,Paper law bed up seven.,Rejected
4164,EMP_186,Customer Service Skills,Schwartz-Smith,1980-06-04,2024-04-20,aa4d20ea-3674-45de-91a2-125c1b878d7f,State official bill relationship choice.,Approved
4165,EMP_187,Selenium,"Hood, Reed and Thomas",2003-12-30,2024-04-06,802c9bb2-7d87-43e8-80eb-807ec5be6d84,Lawyer themselves kitchen child yourself.,Rejected
4166,EMP_188,Attention to Detail,Dudley Group,2013-01-26,2024-04-19,08beb641-4203-4e5d-9285-2ad01feb29fc,Sell weight teacher several result she.,Rejected
4167,EMP_189,Adobe XD,"Jackson, Gomez and Juarez",1985-08-31,2024-05-03,fadb116f-eaf4-4c24-9856-2736787fae5a,Decide music physical imagine.,Rejected
4168,EMP_190,Spark),Hicks PLC,2005-05-07,2024-04-14,fd3b6d08-10ee-4186-be34-c06ae598dad7,A bag seek.,Approved
4169,EMP_191,Express.js,Cox-Carpenter,1976-08-25,2024-04-26,7e2fd564-cb55-4aee-bedc-cd49ca3bf4f5,Accept always management above may add.,Rejected
4170,EMP_192,Google Cloud Platform,"Miller, Martin and Smith",1980-03-29,2024-04-18,31a95a93-3985-4442-bce9-b861ef64ba19,Cell suddenly appear consumer fund.,Rejected
4171,EMP_193,Google Cloud Platform,Gonzalez Group,2007-08-18,2024-04-30,59b387c4-94b9-40f3-b933-6705159f62fd,Outside thing chance.,Rejected
4172,EMP_194,Blockchain Development (Solidity,Rogers-Phillips,2016-08-03,2024-04-25,da691a39-7979-4f57-a204-ca676c6472bb,Reveal major animal doctor response back watch only.,Approved
4173,EMP_195,Raspberry Pi,"Burgess, Smith and Jones",2009-08-25,2024-04-23,0b823a5e-310f-4edc-9913-a18b2a95e8bf,Imagine Mrs structure office white discover I.,Rejected
4174,EMP_196,Computer Vision,Hunter-Newman,2012-05-25,2024-05-02,6dff2ec2-a549-4732-979c-a25d1876978c,Term detail together wife.,Rejected
4175,EMP_197,Arduino,Ross and Sons,1998-08-31,2024-04-22,7ac2bb08-858a-4644-bda3-de672228b972,Air leader security country member.,Rejected
4176,EMP_198,Hibernate,"Vargas, Meyer and Harris",2015-09-02,2024-04-22,4e40c5db-210a-4f6c-8778-25423b783c4a,Half develop herself system.,Approved
4177,EMP_199,Customer Service Skills,Simmons-Bradley,1989-10-16,2024-05-03,7791a3fb-26ec-44a6-a4ca-950b4b44f947,Yes big individual stage above player.,Approved
4178,EMP_200,Firebase,Jones-Howell,2000-10-16,2024-05-01,8338af7d-c909-4435-91c2-902abb4567c5,About son prove look real a.,Rejected
4179,EMP_201,Xcode,Hart-Johnson,1977-03-09,2024-04-13,611b15a7-d74e-4dba-999c-755f998d812c,Part green physical medical seven.,Rejected
4180,EMP_202,Adobe XD,Potts LLC,1987-03-18,2024-04-14,f7844ff1-987c-4bc1-a19c-9ea63caa8c3c,Paper late about base.,Rejected
4181,EMP_203,MySQL,"Morgan, Nicholson and Delgado",2023-12-21,2024-04-21,8b99508a-240d-41f6-845c-408e79537f60,Simple relationship new field particular data end national.,Rejected
4182,EMP_204,MySQL,"Davis, Richards and King",1973-07-27,2024-04-27,6f0e6fc4-8ef1-49fc-a1e9-db7aeb057bcf,Child near quickly not real Congress business.,Approved
4183,EMP_205,Node.js,"Mercer, Harrison and Williams",2017-03-08,2024-04-10,63d79ff6-a962-4582-abd2-007e5b7be859,Light hear film however rise.,Approved
4184,EMP_206,Adobe XD,Saunders Group,2000-07-14,2024-04-16,7561edf4-be8e-464f-93bd-e128c3677acc,Focus lay agent guess write start federal.,Approved
4185,EMP_207,Ethereum),"Williams, Gomez and Mccann",2002-09-08,2024-04-16,2a7c3c88-5d5d-4668-9227-2a4beda34809,Late read stuff ask sea return however cultural.,Rejected
4186,EMP_208,Computer Vision,Erickson-Myers,2010-01-16,2024-04-19,1496df52-da9d-418f-8d50-c5d01dd1a3ac,Mission she level alone test sort article.,Approved
4187,EMP_209,Azure,Torres-Hall,2001-04-26,2024-05-03,149a843d-d340-4d64-9adc-cf773f01f79a,If program live general.,Approved
4188,EMP_210,Raspberry Pi,Mercado LLC,1976-06-11,2024-05-03,2cdb664b-75a9-4751-8a12-b857e0d02a93,Much low material raise also.,Rejected
4189,EMP_211,Spark),Graham-Wilcox,1995-01-04,2024-04-20,12072dd6-b928-4c33-a1d5-f60505e451db,Provide TV quickly.,Approved
4190,EMP_212,SQL,Sellers Inc,2023-02-14,2024-04-14,09d6a9a8-e802-4d09-b280-25eeed5d1079,Enough notice lead.,Approved
4191,EMP_213,HTML/CSS,Welch-Gaines,2005-07-24,2024-04-25,efbb6a6c-cf94-4af5-ac72-555169ca6084,See thank ball issue likely behavior water.,Approved
4192,EMP_214,Natural Language Processing (NLP),Schwartz-Alexander,1984-07-16,2024-04-30,fa62c604-746b-419e-be4f-a90d97e7703b,Already night together three benefit part team.,Rejected
4193,EMP_215,Spring Framework,Monroe Ltd,2001-12-03,2024-04-23,9b177f2a-69ca-4df3-8210-931c19e26f0a,Whatever operation at mention short price.,Approved
4194,EMP_216,Kubernetes,Lopez and Sons,1978-09-11,2024-04-22,724857f5-3338-4ce0-b129-32082530f909,Cut hold thousand avoid know least will data.,Rejected
4195,EMP_217,Arduino,"Carter, Francis and Walker",1990-10-22,2024-04-12,4d410f83-7043-47a1-bc3d-52eb3e760412,Really add hear move state.,Rejected
4196,EMP_218,Node.js,Hamilton-Rivera,1973-03-23,2024-04-22,d23a95d0-3499-40c9-9b1c-434110c39b19,Job off religious call this.,Rejected
4197,EMP_219,RESTful APIs,"Nelson, Benson and Salazar",1993-02-10,2024-04-07,7be30f49-d311-4894-b129-2f79a21bc57c,Chance pass leave inside activity.,Rejected
4198,EMP_220,Xcode,Smith and Sons,1974-10-26,2024-04-20,217ffed5-fa4b-4139-8c32-0bfbb498945b,Century your night statement.,Rejected
4199,EMP_221,Node.js,"Peters, Richardson and Khan",2005-11-10,2024-04-13,72beb5cd-2187-49c9-8650-4579450f045e,Wide reduce improve eight that none.,Rejected
4200,EMP_222,Leadership Abilities,Harris and Sons,1993-11-21,2024-04-09,4df894c2-54b6-4c7c-8420-fea02f3e0f9a,Perform party total prevent situation beautiful usually.,Rejected
4201,EMP_223,Spring Framework,"Blair, Jacobs and Luna",2010-08-20,2024-04-24,d230d5f9-2e2f-4b4d-aeee-dec990880eec,That magazine report nation involve break someone.,Rejected
4202,EMP_224,Problem-Solving Skills,Vega PLC,1971-01-26,2024-04-22,91d7745f-4c2e-4198-87be-e189a3b8f15e,Cover leader physical popular instead trip.,Approved
4203,EMP_225,Leadership Abilities,"Brown, Hardy and Bailey",2007-12-11,2024-04-27,c3f4f421-4899-46cc-8aee-9986d625f09a,Grow performance same.,Approved
4204,EMP_226,Kotlin,Griffith-Harris,2002-01-24,2024-04-15,4e7414fc-7a12-44dd-a4db-deb3fcef2a1d,Someone music bar how.,Rejected
4205,EMP_227,Android Studio,Wood PLC,1980-06-01,2024-05-03,9d37b275-9eff-4626-8d3f-119fa0ece8fe,Data although she two only summer.,Rejected
4206,EMP_228,PostgreSQL,"Browning, Lopez and Smith",2011-02-16,2024-04-22,cbfed63c-09f0-4f7a-ad77-18aea61a59f6,Similar help hard perhaps firm size.,Rejected
4207,EMP_229,Decision-Making Skills,"Herrera, Rodgers and Frank",2013-11-27,2024-05-04,35a58aed-134e-477a-ac31-44cc71b95a3b,Color everybody wide wear.,Approved
4208,EMP_230,Express.js,Roman-Morrow,2002-02-06,2024-04-24,8aa68e78-68f3-411c-8087-7f750369ef2a,Grow land home rest early.,Approved
4209,EMP_231,Customer Service Skills,"Hinton, Holloway and Newman",2000-07-01,2024-04-06,c915fc95-e85a-4251-a9aa-e8b8b38b97ef,Entire affect case continue.,Approved
4210,EMP_232,Python,"Smith, Krause and Diaz",2006-09-19,2024-04-30,3bc0f8c2-08a4-40be-b1b1-5a5191753bb7,General medical maybe particularly.,Rejected
4211,EMP_233,Time Management,May-Baker,1981-08-01,2024-04-28,1667700d-e186-495a-a7e8-0aaab69a207d,Guess student those child perform believe work serious.,Rejected
4212,EMP_234,Leadership Abilities,Shaw-Mckinney,2004-02-20,2024-04-13,0e767a04-d598-404d-ba88-ceecd3cc6ae0,Just first then effort raise result some.,Approved
4213,EMP_235,Raspberry Pi,Johnson-Hill,1974-02-09,2024-04-25,c82b0845-098a-44e5-8b85-4398edb3bd91,Environmental over together.,Approved
4214,EMP_236,Selenium,Griffin-Daniel,1987-02-15,2024-04-22,d302f633-e9dd-4f26-b9c2-00ec5155d85b,Training need public money whose fish.,Rejected
4215,EMP_237,Python,Yu LLC,1995-05-10,2024-04-10,b451c1fa-06a1-4eac-bb63-9f693cd80b77,Challenge moment a respond quickly often forget discover.,Rejected
4216,EMP_238,Raspberry Pi,Perez-Reyes,2000-07-20,2024-04-30,1b91c39c-4ed8-4a0d-b0bd-de958c9511cd,Recognize accept glass citizen against.,Approved
4217,EMP_239,JIRA,Davis PLC,2001-03-11,2024-04-13,1eb5e1de-d642-4489-951a-9d0015fb513b,Develop human improve third herself.,Approved
4218,EMP_240,Natural Language Processing (NLP),"Miles, Green and Oneal",1981-10-14,2024-05-03,615d7f2b-0848-46b4-a4c5-cbaa5aba8c81,Know standard action sit.,Rejected
4219,EMP_241,Scikit-learn,Bailey and Sons,1976-10-23,2024-04-13,8a01986f-ea77-4a6a-a3e1-aafdbaa20df9,Skill commercial doctor full big fear nice high.,Approved
4220,EMP_242,UI/UX Design Principles,Newton-Grant,1973-04-20,2024-04-21,d199d6a1-e650-4634-a1b9-5c600e6040c1,Bad according own natural.,Approved
4221,EMP_243,Flask,Mann-Knight,1973-04-11,2024-04-08,23904413-086d-4f62-9e30-e15e31c1eb36,Attention better measure company discover try.,Rejected
4222,EMP_244,Attention to Detail,"Johnson, Bautista and Turner",1987-02-25,2024-05-02,28e82be6-dc0c-4874-8659-f13b249acb0f,Thank quality another.,Rejected
4223,EMP_245,Creativity and Innovation,Chapman-Miller,2001-06-03,2024-04-17,c31a0009-0b43-4686-9938-8b1ddd2f18b6,Design voice anyone at agent only.,Rejected
4224,EMP_246,Selenium,Burke Ltd,1972-08-06,2024-05-04,d9ffda82-41b3-4e6c-b467-143b8a675e7e,Response stock my rich she fight by.,Rejected
4225,EMP_247,MongoDB,Keith PLC,1972-10-18,2024-04-26,33b0b361-1cad-422e-9669-2e64ae94e3a5,Bank first song store catch available list.,Approved
4226,EMP_248,Android Studio,Porter LLC,2020-05-11,2024-04-26,dcf9bf52-2f61-4f98-89f0-79a1997dda25,Finally current knowledge.,Approved
4227,EMP_249,Kubernetes,"Davis, Martin and Love",1972-01-29,2024-05-01,706ef782-d71d-46ff-93e1-83199d8d2afb,Bill serious ten energy.,Approved
4228,EMP_250,RESTful APIs,Ingram Inc,2022-02-23,2024-04-07,d36f521c-fd67-4487-b2e2-fc3431b6f400,Though hear pattern.,Approved
4229,EMP_251,Flask,Abbott Inc,1993-10-07,2024-05-03,a0fee5d1-cb0d-4fa7-bb45-9385b84e4999,Especially rule risk spring bring within best.,Approved
4230,EMP_252,Jenkins,"Singleton, Brown and White",1992-07-22,2024-04-10,20bc0ff0-d152-44da-8217-3bef8006f226,Cup choose finally two anyone onto.,Approved
4231,EMP_253,Hibernate,"Hudson, Griffin and Stewart",2019-03-05,2024-04-23,e51d22d0-9a40-4b64-8ebe-286000bbce68,Size against give much writer Congress.,Rejected
4232,EMP_254,Angular,Long-Campbell,1998-11-09,2024-04-24,31498e78-9a27-4307-8a83-f053a385b18d,Thought low stand seem present level stand.,Approved
4233,EMP_255,Problem-Solving Skills,"Carroll, Green and Bowers",1998-09-30,2024-04-21,1e3ea8f1-e7be-4f02-a054-663acfb42b1c,Agree support message bad.,Approved
4234,EMP_256,Research Skills,Schultz-Brown,1991-04-05,2024-04-08,04101a6c-e0a0-4618-ad01-360553504bde,Look though buy piece marriage measure.,Rejected
4235,EMP_257,Raspberry Pi,Nguyen-Jackson,1981-03-10,2024-04-10,ea4e0afa-51f8-4306-b9fe-fea12e385196,Between ready somebody approach produce above Mrs.,Rejected
4236,EMP_258,Java,"Conrad, Clark and Frank",2023-04-15,2024-04-14,1e9d5a43-92ef-4021-b3c8-d70874849e73,Dog condition either late reflect page natural.,Approved
4237,EMP_259,SQL,"Payne, Gomez and Hinton",2006-12-10,2024-04-21,359a3a9e-d349-4a95-a59f-7133da52c78c,Light any example.,Rejected
4238,EMP_260,UI/UX Design Principles,Stewart PLC,2018-10-19,2024-04-13,5d502a14-0305-4dfa-897d-63ffacc9c352,Reality floor discover painting within total.,Rejected
4239,EMP_261,Natural Language Processing (NLP),"Johnson, Peters and Marshall",2002-11-13,2024-04-11,401a0f73-a4fa-4688-b93d-7810181763a8,Somebody rest nice almost.,Approved
4240,EMP_262,Technical Proficiency (specific to the employee's field),"Brown, Johnson and Rodriguez",1989-10-13,2024-04-25,5d62b679-60ea-4d28-bc90-51f771c4f84f,Response trip reason yes that threat argue.,Rejected
4241,EMP_263,Figma,Smith Inc,1974-08-24,2024-04-25,393d0704-15aa-43ff-a254-8d353be4830c,Apply candidate property may.,Rejected
4242,EMP_264,Android Studio,Castillo Inc,1979-06-27,2024-04-15,250ce8a9-66a9-4f68-9cd0-ffa2363a8c29,More bar here authority both group.,Approved
4243,EMP_265,Adaptability,Salazar LLC,1986-01-29,2024-04-23,9fb4aec3-ab6d-43c5-baac-8a98fbff44f3,Least kitchen protect section statement.,Rejected
4244,EMP_266,HTML/CSS,Waters Ltd,1972-04-05,2024-04-08,3f7af95d-cb0b-4462-9d45-ba4b19e6a848,Effect establish born heart.,Approved
4245,EMP_267,Ethereum),Matthews Inc,1986-01-07,2024-05-01,11726fef-347d-4e41-9a40-b44482fc12df,Claim court population player.,Rejected
4246,EMP_268,Project Management Skills,Miller-Walsh,1986-09-21,2024-04-28,8a27f46d-5b4e-495c-a58f-a2d3a223ed76,Start expect fact.,Rejected
